DOCKET,RPT_PERIOD,OUTG_SEQ,Refuel_Cycle,Outage_Date_Time,OUTG_DATE,OUTG_TYPE,OUTG_HRS,OUTG_REASN,OUTG_METH,OUTG_LER,OUTG_SYSTM,OUTG_COMP,DESCRIP,,,,,,,,,,,,,,,,,,,,,,,,,
368,200204,2002-01,15,,04/12/2002 00:00:00,S,432.4,C,1,,RC,FUELXX,2R15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
368,200205,2002-01,15,,04/12/2002 00:00:00,S,90.4,C,4,,RC,FUELXX,2R15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
368,200309,2003-01,16,,09/23/2003 00:00:00,S,170.1,C,1,,RC,FUELXX,2R16 REFUELING OUTAGE,,,,,,,,,,,,,,,,,,,,,,,,,
368,200310,2003-01,16,,09/23/2003 00:00:00,S,320.9,C,4,,RC,FUELXX,2R16 REFUELING OUTAGE,,,,,,,,,,,,,,,,,,,,,,,,,
368,201209,2012-02,22,09/13/2012 08:50:00,09/13/2012 00:00:00,S,423.17,C,1,,RC,FUELXX,Refueling Outage 22 (2R22).,,,,,,,,,,,,,,,,,,,,,,,,,
368,201210,2012-02,22,09/13/2012 08:50:00,09/13/2012 00:00:00,S,227.95,C,4,,RC,FUELXX,Refueling Outage 22 (2R22).,,,,,,,,,,,,,,,,,,,,,,,,,
368,201406,2R23,23,05/11/2014 00:00:01,05/11/2014 00:00:00,S,266,C,4,,RC,FUELXX,Refueling Outage 23 commenced 5/11/14 from 4/27/14 forced outage.,,,,,,,,,,,,,,,,,,,,,,,,,
368,201405,2R23,23,05/11/2014 00:00:01,05/11/2014 00:00:00,S,504,C,9,,RC,FUELXX,Refueling Outage 23 commenced 5/11/14 from 4/27/14 forced outage.,,,,,,,,,,,,,,,,,,,,,,,,,
368,201509,2R24,24,09/20/2015 08:52:00,09/20/2015 00:00:00,S,255.13,C,1,,RC,FUELXX,Refueling Outage 24 (2R24).,,,,,,,,,,,,,,,,,,,,,,,,,
368,201510,2R24,24,09/20/2015 08:52:00,09/20/2015 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 24 (2R24).,,,,,,,,,,,,,,,,,,,,,,,,,
368,201511,2R24,24,09/20/2015 08:52:00,09/20/2015 00:00:00,S,319.15,C,4,,RC,FUELXX,Refueling Outage 24 (2R24).,,,,,,,,,,,,,,,,,,,,,,,,,
369,201603,24,224,03/19/2016 04:00:00,03/19/2016 00:00:00,S,308,C,1,,RC,FUELXX,Refueling Outage 24. Load reduction commenced at 19:02 3/18/16. Generator bkr 1B was opened due to 1B busline work at 23:41 3/18/16. Manually tripped the turbine and opened generator bkr 1A at 04:00 3/19/16. Opened reactor trip breakers at 04:12 3/19/16.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200510,1,17,,09/17/2005 00:00:00,S,425.12,C,4,,RC,FUELXX,END OF CYCLE 17 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200509,1,17,,09/17/2005 00:00:00,S,329,C,1,,RC,FUELXX,END OF CYCLE 17 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200703,1,18,,03/10/2007 00:00:00,S,520.13,C,1,,RC,FUELXX,END OF CYCLE 18 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200704,1,18,,03/10/2007 00:00:00,S,720,C,4,,RC,FUELXX,END OF CYCLE 18 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200705,1,18,,03/10/2007 00:00:00,S,666.42,C,4,,RC,FUELXX,END OF CYCLE 18 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200809,2,19,,09/20/2008 00:00:00,S,257,C,1,,RC,FUELXX,END OF CYCLE 19 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200810,2,19,,09/20/2008 00:00:00,S,744,C,4,,RC,FUELXX,END OF CYCLE 19 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200811,2,19,,09/20/2008 00:00:00,S,288.7,C,4,,RC,FUELXX,END OF CYCLE 19 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201003,1,20,,03/13/2010 00:00:00,S,447.87,C,1,,RC,FUELXX,END OF CYCLE 20 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201004,1,20,,03/13/2010 00:00:00,S,453.32,C,4,,RC,FUELXX,END OF CYCLE 20 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201109,2,21,09/17/2011 06:59:00,09/17/2011 00:00:00,S,329.02,C,1,,RC,FUELXX,END OF CYCLE 21 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201110,2,21,09/17/2011 06:59:00,09/17/2011 00:00:00,S,345.28,C,4,,RC,FUELXX,END OF CYCLE 21 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199806,3,12,,05/29/1998 00:00:00,S,720,C,4,,RC,FUELXX,END OF CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199807,3,12,,05/29/1998 00:00:00,S,22.9,C,4,,RC,FUELXX,END OF CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199702,1,11,,02/14/1997 00:00:00,S,356.3,C,1,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199703,1,11,,02/14/1997 00:00:00,S,744,C,4,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199704,1,11,,02/14/1997 00:00:00,S,719,C,4,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199705,1,11,,02/14/1997 00:00:00,S,444.6,C,4,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199805,3,12,,05/29/1998 00:00:00,S,68.1,C,1,,RC,FUELXX,END OF CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199909,1,13,,09/17/1999 00:00:00,S,313.3,C,1,,RC,FUELXX,END OF CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,199910,1,13,,09/17/1999 00:00:00,S,694.62,C,4,,RC,FUELXX,END OF CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200103,2,14,,03/09/2001 00:00:00,S,528.4,C,1,,RC,FUELXX,END OF CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200104,2,14,,03/09/2001 00:00:00,S,387.6,C,4,,RC,FUELXX,END OF CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200209,2,15,,09/13/2002 00:00:00,S,409.2,C,1,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,2,15,,09/13/2002 00:00:00,S,142.8,C,4,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,3,15,,10/06/2002 00:00:00,S,28,C,9,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE DELAY OF 1.17 DAYS DUE TO DIESEL GENERATOR GOVERNOR MODULE MODIFICATION.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,4,15,,10/08/2002 00:00:00,S,11,C,9,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE DELAY OF 0.46 DAYS DUE TO REACTOR COOLANT LEVEL INDICATION MISMATCH.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,5,15,,10/08/2002 00:00:00,S,14,C,9,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE DELAY OF 0.58 DAYS DUE TO CONTROL ROD DRIVE MECHANISM LATCHING TOOL MALFUNCTION.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,6,15,,10/09/2002 00:00:00,S,15,C,9,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE DELAY OF 0.63 DAYS DUE TO TURBINE DRIVEN FEEDWATER PUMP ISOLATION VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200210,7,15,,10/09/2002 00:00:00,S,10.2,C,9,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE DELAY OF 0.43 DAYS DUE TO MISCELLANEOUS REFUELING OUTAGE ACTIVITIES.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200404,1,16,,03/06/2004 00:00:00,S,62.9,C,4,,RC,FUELXX,END OF CYCLE 16 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,200403,1,16,,03/06/2004 00:00:00,S,618.8,C,1,,RC,FUELXX,END OF CYCLE 16 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201303,2,22,03/16/2013 06:48:00,03/16/2013 00:00:00,S,377.2,C,1,,RC,FUELXX,End of Cycle 22 refueling outage.  Generator breakers were opened on 03/16/13 at 06:48 to begin outage.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201304,2,22,03/16/2013 06:48:00,03/16/2013 00:00:00,S,524.72,C,4,,RC,FUELXX,End of Cycle 22 refueling outage.  Generator breakers were opened on 03/16/13 at 06:48 to begin outage. Generator Breaker 1A was closed on 4/22/13 at 20:43 to end 1EOC22.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201409,1,23,09/13/2014 03:59:00,09/13/2014 00:00:00,S,428.02,C,1,,RC,FUELXX,End of Cycle 23 refueling outage (1EOC23).  Unit 1 Generator Breakers 1A and 1B were opened on 9/13/14 at 03:59. The outage ended on 11/17/14 at 08:35 when 1A generator breaker was closed.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201410,1,23,09/13/2014 03:59:00,09/13/2014 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 23 refueling outage (1EOC23).  Unit 1 Generator Breakers 1A and 1B were opened on 9/13/14 at 03:59. The outage ended on 11/17/14 at 08:35 when 1A generator breaker was closed.,,,,,,,,,,,,,,,,,,,,,,,,,
369,201411,1,23,09/13/2014 03:59:00,09/13/2014 00:00:00,S,393.58,C,4,,RC,FUELXX,End of Cycle 23 refueling outage (1EOC23).  Unit 1 Generator Breakers 1A and 1B were opened on 9/13/14 at 03:59. The outage ended on 11/17/14 at 08:35 when 1A generator breaker was closed.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200609,1,17,,09/16/2006 00:00:00,S,352.97,C,1,,RC,FUELXX,END OF CYCLE 17 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200610,1,17,,09/16/2006 00:00:00,S,745,C,4,,RC,FUELXX,END OF CYCLE 17 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200611,1,17,,09/16/2006 00:00:00,S,241.41,C,4,,RC,FUELXX,END OF CYCLE 17 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200803,1,18,,03/01/2008 00:00:00,S,736,C,1,,RC,FUELXX,END OF CYCLE 18 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200804,1,18,,03/01/2008 00:00:00,S,298.73,C,4,,RC,FUELXX,END OF CYCLE 18 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200909,1,19,,09/05/2009 00:00:00,S,616.98,C,1,,RC,FUELXX,END OF CYCLE 19 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200910,1,19,,09/05/2009 00:00:00,S,235.52,C,4,,RC,FUELXX,END OF CYCLE 19 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201102,2EOC20,20,02/26/2011 07:00:00,02/26/2011 00:00:00,S,65,C,1,,RC,FUELXX,END OF CYCLE 20 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201103,2EOC20,20,02/26/2011 07:00:00,02/26/2011 00:00:00,S,743,C,4,,RC,FUELXX,END OF CYCLE 20 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201104,2EOC20,20,02/26/2011 07:00:00,02/26/2011 00:00:00,S,105.42,C,4,,RC,FUELXX,END OF CYCLE 20 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200503,2,16,,03/05/2005 00:00:00,S,643,C,9,,RC,FUELXX,END OF CYCLE 16 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200504,2,16,,03/05/2005 00:00:00,S,273.7,C,4,,RC,FUELXX,END OF CYCLE 16 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200009,1,13,,09/01/2000 00:00:00,S,697,C,1,,RC,FUELXX,END OF CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200010,1,13,,09/01/2000 00:00:00,S,291.07,C,4,,RC,FUELXX,END OF CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,199710,4,11,,10/03/1997 00:00:00,S,693,C,1,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,199711,4,11,,10/03/1997 00:00:00,S,720,C,4,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,199712,4,11,,10/03/1997 00:00:00,S,430,C,4,,RC,FUELXX,END OF CYCLE 11 REFUELING AND S/G REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,199903,1,12,,03/12/1999 00:00:00,S,457.5,C,1,,RC,FUELXX,END OF CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,199904,1,12,,03/12/1999 00:00:00,S,340.9,C,4,,RC,FUELXX,END OF CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200202,1,14,,02/22/2002 00:00:00,S,145,C,1,,RC,FUELXX,END OF CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200203,1,14,,02/22/2002 00:00:00,S,503,C,4,,RC,FUELXX,END OF CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200309,1,15,,09/05/2003 00:00:00,S,600.8,C,1,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,200310,1,15,,09/05/2003 00:00:00,S,87.95,C,4,,RC,FUELXX,END OF CYCLE 15 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201209,2EOC21,21,09/15/2012 07:00:00,09/15/2012 00:00:00,S,377,C,1,,RC,FUELXX,End of Cycle 21 Refueling Outage.  Unit 2 generator breakers 2A and 2B were opened on 9/15/12 at 07:00 to enter the planned Unit 2 refueling outage 2EOC21.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201211,2EOC21,21,09/15/2012 07:00:00,09/15/2012 00:00:00,S,715.25,C,4,,RC,FUELXX,End of Cycle 21 Refueling Outage.  Unit 2 generator breakers 2A and 2B were opened on 9/15/12 at 07:00 to enter the planned Unit 2 refueling outage 2EOC21.  Generator Breaker 2A was closed on 11/30/2012 at 18:15 to end the refueling outage.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201210,2EOC21,21,09/15/2012 07:00:00,09/15/2012 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 21 Refueling Outage.  Unit 2 generator breakers 2A and 2B were opened on 9/15/12 at 07:00 to enter the planned Unit 2 refueling outage 2EOC21.  Generator Breaker 2A was closed on 11/30/2012 at 18:15 to end the refueling outage.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201403,2EOC22,22,03/22/2014 04:02:00,03/22/2014 00:00:00,S,235.97,C,1,,RC,FUELXX,End of Cycle 22 Refueling Outage.  Generator Breakers A and B were opened on 3/22/2014 at 04:02 to begin the planned Unit 2 outage (M2EOC22).,,,,,,,,,,,,,,,,,,,,,,,,,
370,201404,2EOC22,22,03/22/2014 04:02:00,03/22/2014 00:00:00,S,568.3,C,4,,RC,FUELXX,"End of Cycle 22 Refueling Outage.  Generator Breakers A and B were opened on 3/22/2014 at 04:02 to begin the outage (M2EOC22). The 2A generator breaker was closed on 4/24/14 at 16:18, bringing the 2EOC22 outage to a close.",,,,,,,,,,,,,,,,,,,,,,,,,
370,201509,2EOC23,23,09/12/2015 04:00:00,09/12/2015 00:00:00,S,452,C,1,,RC,FUELXX,End of Cycle 23 Refueling Outage. Opened the 2B generator breaker on 09/12/15 at 04:00. Closed the 2A generator breaker on 10/9/15 at 21:53. Outage duration 665.88 hours or 27.75 days. Reached 100% power on 10/15/15 at 00:01.,,,,,,,,,,,,,,,,,,,,,,,,,
370,201510,2EOC23,23,09/12/2015 04:00:00,09/12/2015 00:00:00,S,213.88,C,4,,RC,FUELXX,End of Cycle 23 Refueling Outage. Opened the 2B generator breaker on 09/12/15 at 04:00. Closed the 2A generator breaker on 10/9/15 at 21:53. Outage duration 665.88 hours or 27.75 days. Reached 100% power on 10/15/15 at 00:01.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201602,L1R16,16,02/15/2016 00:02:00,02/15/2016 00:00:00,S,359.97,C,1,,RC,FUELXX,Refueling Outage 16,,,,,,,,,,,,,,,,,,,,,,,,,
373,201603,L1R16,16,02/15/2016 00:02:00,02/15/2016 00:00:00,S,216.58,C,4,,RC,FUELXX,Refueling Outage 16,,,,,,,,,,,,,,,,,,,,,,,,,
373,200602,L1R11,11,,02/20/2006 00:00:00,S,215.98,C,3,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200603,L1R11,11,,02/20/2006 00:00:00,S,411.47,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200802,L1R12,12,,02/04/2008 00:00:00,S,589.68,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201002,L1R13,13,,02/08/2010 00:00:00,S,503.98,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201003,L1R13,13,,02/08/2010 00:00:00,S,136.8,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
373,199911,2,8,,10/23/1999 00:00:00,S,511.1,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
373,199910,2,8,,10/23/1999 00:00:00,S,217,C,1,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200201,1,9,,01/10/2002 00:00:00,S,528,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200202,1,9,,01/10/2002 00:00:00,S,76.8,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200402,L1R10,10,,01/13/2004 00:00:00,S,267.77,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
373,200401,L1R10,10,,01/13/2004 00:00:00,S,455.97,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201202,L1R14,14,02/13/2012 00:01:00,02/13/2012 00:00:00,S,407.98,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201203,L1R14,14,02/13/2012 00:01:00,02/13/2012 00:00:00,S,162.52,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201403,L1R15,15,02/10/2014 00:01:00,02/10/2014 00:00:00,S,21.08,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
373,201402,L1R15,15,02/10/2014 00:01:00,02/10/2014 00:00:00,S,455.98,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200702,L2R11,11,,02/26/2007 00:00:00,S,71.98,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200703,L2R11,11,,02/26/2007 00:00:00,S,399.03,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200901,L2R12,12,,01/19/2009 00:00:00,S,311.98,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200902,L2R12,12,,01/19/2009 00:00:00,S,217.8,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
374,201102,L2R13,13,02/14/2011 00:01:00,02/14/2011 00:00:00,S,359.98,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
374,201103,L2R13,13,02/14/2011 00:01:00,02/14/2011 00:00:00,S,161.6,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200502,L2R10,10,,02/07/2005 00:00:00,S,528,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200503,L2R10,10,,02/07/2005 00:00:00,S,373.65,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200011,1,8,,11/10/2000 00:00:00,S,485.4,C,1,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199701,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199702,06,7,,09/19/1996 00:00:00,S,672,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199703,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199704,06,7,,09/19/1996 00:00:00,S,719,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199705,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199706,06,7,,09/19/1996 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199707,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199708,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199709,06,7,,09/19/1996 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199710,06,7,,09/19/1996 00:00:00,S,745,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199711,06,7,,09/19/1996 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199712,06,7,,09/19/1996 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199902,07,7,,01/01/1998 00:00:00,F,672,C,4,,RC,FUELXX,REFUELING OUTAGE 7 RECLASSIFIED AS FORCED EXTENTION.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199903,07,7,,01/01/1998 00:00:00,F,744,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,199904,07,7,,01/01/1998 00:00:00,F,250.4,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200301,L2R09,9,,01/21/2003 00:00:00,S,264,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
374,200302,L2R09,9,,01/21/2003 00:00:00,S,491.5,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
374,201303,L2R14,14,02/11/2013 00:01:00,02/11/2013 00:00:00,S,72.58,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
374,201302,L2R14,14,02/11/2013 00:01:00,02/11/2013 00:00:00,S,431.98,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
374,201502,L2R15,15,02/02/2015 00:01:00,02/02/2015 00:00:00,S,612.97,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201512,15-1,20,10/25/2015 00:16:00,10/25/2015 00:00:00,S,381.42,C,4,,RC,FUELXX,Refueling Outage 20.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201510,15-1,20,10/25/2015 00:16:00,10/25/2015 00:00:00,S,167.74,C,1,,RC,FUELXX,Refueling Outage 20.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201511,15-1,20,10/25/2015 00:16:00,10/25/2015 00:00:00,S,721,C,4,,RC,FUELXX,Refueling Outage 20.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200505,05-01,13,,04/17/2005 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200506,05-01,13,,04/17/2005 00:00:00,S,258,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200611,06-01,14,,11/25/2006 00:00:00,S,121.02,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200612,06-01,14,,11/25/2006 00:00:00,S,641.15,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200804,PO-08-01,15,,04/26/2008 00:00:00,S,96.03,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200805,PO-08-01,15,,04/26/2008 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200806,PO-08-01,15,,04/26/2008 00:00:00,S,10.59,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200911,PO-09-01,16,,10/19/2009 00:00:00,S,721,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200912,PO-09-01,16,,10/19/2009 00:00:00,S,87.87,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
